BUILDING DESIGN AND DRAWING,Nirali,"VS LIMAYE,    AD PAWAR,",Pune University,,,,190,N3084.jpg,First,242,1.INTRODUCTION TO BUILDING DRAWING\r\n2.VENTILATION\r\n3.FIRE PROTECTION\r\n4.BUILDING SERVICES\r\n5.PLANNING AND RESIDENTIAL BUILDINGS\r\n6.WORKING DRAWING\r\n7.PLANNING OF APARTMENT\r\n8.PERSPECTIVE DRAWING\r\n9.PLANNING AND DESIGNING OF PUBLIC BUILDINGS-I\r\n10.PLANNING AND DESIGNING OF PUBLIC BUILDINGS-II
ENGINEERING MATHEMATICS III,Nirali,"DR M Y GOKHALE,    N D NARKHEDE,    DR R P SINGH,    DR N S MUJUMDAR,    DR S M CHAUDHARI,",Pune University,,,,375,N3086.jpg,First,495,"1 Linear Differential Equations With Constant Coefficient 2 Applications of Linear Differential Equations 3 Applications of Partial Differential Equations 4 Laplace Transform 5 Inverse Laplace Transform 6 Statistics, Correlation and Regression 7 Probability and Probability Distributions 8 Fourier Transform 9 Vector Algebra 10 Vector Differentiation"
APPLIED THERMODYNAMICS,Nirali,"NK PATIL,    DR SN SANPALI,    DR SS KORE,    SS GHORPADE,",Pune University,,,,200,N3088.jpg,First,266,1.Boiler and Boiler Performance\r\n2.Vapor Power Cycle and Steam Condenser\r\n3.Compressible Flow and Steam Nozzle\r\n4.Reciprocating Air Compressor\r\n5.Rotary Air Compressor
ENGINEERING MATHEMATICS III,Nirali,"DR N S MUJUMDAR ,    MR N D NARKHEDE,    DR S M CHAUDHARI,    DR R P SINGH,    DR M Y GOKHALE,",Pune University,,,,375,N3091.jpg,First,510,1 Linear Differential Equations With constant Coefficients 2 Applications of Differential Equations 3 Complex Differentiation 4 Complex Integration and Conformal Mapping 5 Laplace Transform 6 Inverse Laplace Transform 7 Fourier Transform 8 The Z-Transform 9 Vector Algebra 10 Vector Differentiation
LINEAR INTEGRATED CIRCUITS,Nirali,"DS PANDIT,",Pune University,,,,250,N3093.jpg,First,330,UNIT-I: Operational Amplifier\r\nUNIT-II: OP-AMP Applications\r\nUNIT-III: Active Filter And Voltage Regulators\r\nUNIT-IV: Comparators And Waveforms Generation\r\nUNIT-V: A/D Interface Circuits and PLL
NETWORK ANALYSIS AND SYNTHESIS,Nirali,"SACHIN D RUIKAR,",Pune University,,,,350,N3094.jpg,First,472,UNIT I:SYSTEM AND NETWORK FUNCTIONS \r\nUNIT II:FREQUENCY SELECTIVE NETWORKS\r\nUNIT III:TWO PORT NETWORKS PARAMETERS\r\nUNIT IV:ATTENUATORS AND FILTERS\r\nUNIT V:SYNTHESIS OF NETWORKS
DATA STRUCTURES,Nirali,"G R PATIL,",Pune University,,,,250,N3096.jpg,First,330,1 Introduction to Data Structures 2 Stack and Queue 3 Linked Lists 4 Trees 5 Searching and Sorting
DATA COMMUNICATION,Nirali,"R C JAISWAL,    G R PATIL,",Pune University,,,,280,N3098.jpg,First,375,1 Introduction to Data communication And Signals 2 Digital Transmission And Analog Transmission 3 Multiplexing and Transmission Media 4 Switching And Multiple Access 5 Error Control And Data Link Control
COMPUTER ORGANIZATION,Nirali,"D K KIRANGE,    J B JAWALE,",Pune University,,,,140,N3099.jpg,First,185,1 Introduction to System Concepts 2 Arithmetic 3 Processing Unit 4 Memory 5 System Organization
DISCRETE MATHEMATICS,Nirali,"ND KANKANE,    LK IYER,",Pune University,,,,250,N3127.jpg,First,322,"UNIT I: 1.\tTheory Of Sets\r\nUNIT II: 2.Fundamentals of Logic\r\nUNIT III: 3.Logic and Mathematics Induction\r\nUNIT IV: 4.Relations\r\n                5.Functions\r\nUNIT V: 6.Groups\r\nUNIT VI: 7.Group codes,Rings and Modular Arithmetic"
DIGITAL COMMUNICATION SYSTEMS,Nirali,"R C JAISWAL,     G R PATIL,",Pune University,,,,325,N3241.jpg,First,445,1 Fourier Analysis and Random Signal Theory 2 Waveform Coding 3 Baseband Data Transmission and Recovery  Digital Carrier Modulation 5 Information Theory of Coding Techniques
EMBEDDED SYSTEMS,Nirali,"DS PANDIT,",Pune University,,,,275,N3242.jpg,First,364,1.Embedded System Introduction\r\n2.System Architecture\r\n3.Interfacing and Programming\r\n4.Real Time operating System Concepts\r\n5.Embedded Linux
ENGINEERING MATHEMATICS I,Nirali,"DR N S MUJUMDAR,    DR M Y GOKHALE,    S A LOKARE,    A B GHUMARE,",Pune University,,,,400,N6125.jpg,Second,538,"1 Matrices 2 System of Linear Algebric Equations 3 Eigen Values, Eigen vectors 4 Complex Numbers 5 Hyperbolic Functions, Logorithms of Complex numbers 6 Taylor's And Maclaurin's Theorem 7 Indeeterminate Forms 8 Partial Differential and Applications 9 Jacobians, Errors And Approximate, Maxima And mina 10 Numerical Solution of Linear Equations, Determination of Eigen values by iteration"
COMPUTER NETWORK,Nirali,"VIKAS S BAGAD,    IRESH A DHOTRE,",Pune University,,,,295,T0001.jpg,First,606,1 Physical Layer 2 Data Link layer 3 Multiple Access 4 Connecting Lans 5 Vitual Circuit Networks 6 Network Layer 7 Transport Layer 8 Application Layer
